order_id,cust_no,product_cd,amount_eur
9012726,206294,P1001,79.59
9012727,200380,P1005,35.06
9012728,203370,P1006,128.51
9012729,204817,P1001,138.49
9012730,209796,P1001,226.81
9012731,201994,P1006,74.4
9012732,205966,P1003,37.69
9012733,211296,P1001,80.8
9012734,208893,P1003,101.45
9012735,201750,P1005,139.81
9012736,206092,P1003,200.55
9012737,204300,P1003,278.6
9012738,207351,P1004,54.63
9012739,205769,P1003,11.69
9012740,207811,P1003,31.1
9012741,207023,P1005,159.76
9012742,208901,P1003,36.55
9012743,207167,P1002,149.89
9012744,203003,P1003,30.77
9012745,210841,P1005,130.6
9012746,207883,P1005,83.08
9012747,203648,P1003,77.22
9012748,203231,P1003,85.64
9012749,202104,P1001,20.86
9012750,201254,P1006,61.28
9012751,211932,P1003,153.72
9012752,205509,P1002,114.25
9012753,207069,P1003,99.77
9012754,207660,P1003,65.1
9012755,201720,P1001,36.68
9012756,209739,P1005,97.42
9012757,203779,P1001,197.04
9012758,207648,P1004,172.95
9012759,201693,P1005,15.83
9012760,203851,P1001,366.88
9012761,204860,P1005,37.25
9012762,202908,P1003,29.54
9012763,201795,P1003,64.58
9012764,208079,P1002,61.98
9012765,201780,P1003,31.81
9012766,203694,P1003,182.56
9012767,202440,P1006,33.44
9012768,211202,P1001,56.46
9012769,206597,P1001,153.84
9012770,206669,P1006,242.27
9012771,206193,P1006,153.14
9012772,207100,P1002,95.28
9012773,210623,P1005,74.02
9012774,209686,P1005,85.36
9012775,207213,P1002,151.16
9012776,211758,P1002,199.83
9012777,211335,P1004,109.76
9012778,206173,P1003,273.25
9012779,204012,P1003,84.65
9012780,201656,P1003,64.59
9012781,204626,P1006,66.77
9012782,205990,P1004,35.5
9012783,204047,P1005,101.13
9012784,211720,P1002,69.54
9012785,202549,P1003,211.4
9012786,210497,P1004,41.94
9012787,202397,P1006,168.88
9012788,209891,P1002,58.93
9012789,208044,P1002,32.13
9012790,202217,P1002,36.22
9012791,204505,P1005,53.18
9012792,202937,P1001,11.07
9012793,206249,P1003,119.55
9012794,211477,P1001,191.22
9012795,209829,P1004,190.08
9012796,205173,P1005,137.53
9012797,211340,P1004,52.9
9012798,208126,P1001,118.97
9012799,202127,P1004,44.54
9012800,205304,P1001,34.8
9012801,202371,P1006,46.52
9012802,205719,P1006,70.21
9012803,200852,P1005,95.13
9012804,209579,P1002,241.62
9012805,204476,P1001,60.93
9012806,206711,P1006,82.24
9012807,210944,P1005,99.99
9012808,203133,P1005,276.12
9012809,201341,P1002,105.25
9012810,206728,P1002,24.83
9012811,201198,P1006,48.94
9012812,206912,P1006,60.3
9012813,202949,P1006,23.91
9012814,205780,P1003,239.43
9012815,203074,P1003,116.18
9012816,201634,P1006,41
9012817,206878,P1005,117.93
9012818,210798,P1002,48.19
9012819,200274,P1001,74.36
9012820,204493,P1006,59.62
9012821,209722,P1001,65.56
9012822,204127,P1002,146.1
9012823,209142,P1004,49.92
9012824,200999,P1004,67.95
9012825,209446,P1004,9.01
9012826,209095,P1005,65.71
9012827,204704,P1001,120.56
9012828,207180,P1004,180.26
9012829,203818,P1002,89.31
9012830,209646,P1004,26.37
9012831,208842,P1003,82.66
9012832,209868,P1002,55.92
9012833,211489,P1001,31.09
9012834,207810,P1006,136.98
9012835,210439,P1006,55.33
9012836,201567,P1006,54.89
9012837,203414,P1003,104.6
9012838,205663,P1006,117.54
9012839,207105,P1002,115.44
9012840,209064,P1003,90.09
9012841,208083,P1005,133.91
9012842,204735,P1004,97.49
9012843,209341,P1006,174.37
9012844,205792,P1004,171.74
9012845,210974,P1001,43.11
9012846,201527,P1004,57.8
9012847,201942,P1004,79.39
9012848,203445,P1002,192.22
9012849,201933,P1006,19.76
9012850,206263,P1006,119.7
9012851,205958,P1005,65.69
9012852,209681,P1003,38.53
9012853,208137,P1001,77.45
9012854,200832,P1001,143.84
9012855,209445,P1001,76.91
9012856,211918,P1006,299.32
9012857,208523,P1005,103.42
9012858,200645,P1002,7.04
9012859,203034,P1001,22.69
9012860,208952,P1005,89.76
9012861,205353,P1006,69.38
9012862,204297,P1001,39.25
9012863,210889,P1006,105.27
9012864,204904,P1005,156.61
9012865,207942,P1004,71.65
9012866,200801,P1004,86.57
9012867,201681,P1006,286.28
9012868,206150,P1006,53.63
9012869,205509,P1005,37.14
9012870,209588,P1006,125.28
9012871,202538,P1004,76.26
9012872,208896,P1002,159.35
9012873,207856,P1001,138.69
9012874,201259,P1006,302.42
9012875,200937,P1006,165.49
9012876,211042,P1002,83.53
9012877,202617,P1003,27.24
9012878,207964,P1002,41.55
9012879,204028,P1004,114.31
9012880,204524,P1006,18.73
9012881,209691,P1005,88.98
9012882,206334,P1002,107.88
9012883,205429,P1003,79.81
9012884,207790,P1004,171.03
9012885,204405,P1003,119.84
9012886,209942,P1001,59.91
9012887,200948,P1001,37.79
9012888,207868,P1001,148.9
9012889,211019,P1003,147.38
9012890,200224,P1004,6.97
9012891,210212,P1003,62.98
9012892,201474,P1005,64.65
9012893,206175,P1004,296.5
9012894,202131,P1003,154.74
9012895,202617,P1002,82.9
9012896,211778,P1001,367.63
9012897,202262,P1002,115.27
9012898,206180,P1005,224.3
9012899,211291,P1005,108.63
9012900,208750,P1004,52.89
9012901,210031,P1001,82.73
9012902,205249,P1003,26.77
9012903,209740,P1003,128.45
9012904,204482,P1004,55.52
9012905,207136,P1002,27.28
9012906,209997,P1004,67.73
9012907,211676,P1002,327.68
9012908,210039,P1001,74.17
9012909,203923,P1002,163.19
9012910,209690,P1003,75.86
9012911,210304,P1003,167.65
9012912,209960,P1004,75.19
9012913,208214,P1002,127.5
9012914,202721,P1005,18.27
9012915,211946,P1001,59.55
9012916,209143,P1004,25.01
9012917,200177,P1006,68.99
9012918,209940,P1002,46.85
9012919,208689,P1006,21.26
9012920,204458,P1003,58.01
9012921,208935,P1004,3.95
9012922,202280,P1004,49.56
9012923,203927,P1002,151.58
9012924,202553,P1005,51.96
9012925,208519,P1005,320.25
9012926,202802,P1001,62.26
9012927,207408,P1006,92.6
9012928,205633,P1005,140.14
9012929,205381,P1003,181.22
9012930,211836,P1005,53.93
9012931,203885,P1003,75.15
9012932,206751,P1006,68.94
9012933,203632,P1002,49.16
9012934,209175,P1003,151.49
9012935,208707,P1003,37.56
9012936,205347,P1004,175.7
9012937,211639,P1004,79.44
9012938,206835,P1005,90.91
9012939,201169,P1005,54.82
9012940,211693,P1001,9.54
9012941,201514,P1003,74.47
9012942,206584,P1004,235.24
9012943,200040,P1003,32.63
9012944,205046,P1002,85.45
9012945,208260,P1001,133.93
9012946,201601,P1002,45.27
9012947,211751,P1005,127.77
9012948,203083,P1002,35.72
9012949,205947,P1001,115.46
9012950,209505,P1001,82.68
9012951,204199,P1003,168.63
9012952,211784,P1002,126.18
9012953,204115,P1002,138.56
9012954,202416,P1006,76.85
9012955,206359,P1006,18.62
9012956,204770,P1004,82.77
9012957,206001,P1001,11.62
9012958,206275,P1002,20.45
9012959,209025,P1002,66.92
9012960,206569,P1005,140.66
9012961,209487,P1003,116.64
9012962,211088,P1004,126.95
9012963,204539,P1004,41.17
9012964,200555,P1002,59.97
9012965,204597,P1001,28.23
9012966,209606,P1005,31.34
9012967,203065,P1006,36.66
9012968,200452,P1005,53.63
9012969,203149,P1004,65.44
9012970,205077,P1006,52.68
9012971,200280,P1004,64.84
9012972,211878,P1004,190.23
9012973,202836,P1006,40.84
9012974,206017,P1001,64.59
9012975,203508,P1001,50.92
9012976,208153,P1005,97.79
9012977,208673,P1004,148.6
9012978,206605,P1004,96.39
9012979,201755,P1003,66.99
9012980,202411,P1006,48.74
9012981,211208,P1003,115.07
9012982,205287,P1002,18.81
9012983,205577,P1006,193.83
9012984,210377,P1003,201.63
9012985,208305,P1006,67.22
9012986,201695,P1001,60.55
9012987,203115,P1002,178.94
9012988,205528,P1004,184.12
9012989,208495,P1001,325.21
9012990,209928,P1003,17.61
9012991,200324,P1003,106.51
9012992,204368,P1003,71.52
9012993,200390,P1002,37.75
9012994,204633,P1003,174.73
9012995,206467,P1001,155.57
9012996,207395,P1006,45.23
9012997,202284,P1001,104.27
9012998,210446,P1002,25.43
9012999,208153,P1001,89.39
9013000,208194,P1002,179.76
9013001,209241,P1006,35.51
9013002,208930,P1004,249.57
9013003,210791,P1001,80.31
9013004,201016,P1001,229.24
9013005,206210,P1001,79.19
9013006,210864,P1005,110.99
9013007,210381,P1005,62.73
9013008,205093,P1002,40.06
9013009,207648,P1004,105.9
9013010,202126,P1004,96.18
9013011,203386,P1006,97.01
9013012,211454,P1006,73.1
9013013,203947,P1004,71.98
9013014,206874,P1003,40.04
9013015,203841,P1006,153.52
9013016,206271,P1002,95.42
9013017,200401,P1004,10.31
9013018,207558,P1005,70.43
9013019,205144,P1005,120.11
9013020,202098,P1005,100.97
9013021,209266,P1006,49.76
9013022,204400,P1002,161.52
9013023,204855,P1004,149.44
9013024,204947,P1004,25.18
9013025,208972,P1002,98.22
9013026,208277,P1003,133.83
9013027,203159,P1004,90.21
9013028,201163,P1006,28.76
9013029,203433,P1003,72.91
9013030,201192,P1004,66.24
9013031,204115,P1004,34.14
9013032,204657,P1005,120.96
9013033,209591,P1002,51.29
9013034,203167,P1001,82.81
9013035,211085,P1006,171.47
9013036,202872,P1006,65.27
9013037,209961,P1005,85.63
9013038,206726,P1002,126.39
9013039,202479,P1006,96.08
9013040,209985,P1006,199.93
9013041,211748,P1001,84.66
9013042,200442,P1002,53.87
9013043,204557,P1001,34.24
9013044,203346,P1002,72.11
9013045,201071,P1004,90.14
9013046,205264,P1006,111.14
9013047,200477,P1001,41.37
9013048,201957,P1003,91.79
9013049,206479,P1006,97.78
9013050,205878,P1005,79.42
9013051,201969,P1004,117.69
9013052,207588,P1003,99.5
9013053,202027,P1006,109.41
9013054,203071,P1006,173.07
9013055,209205,P1006,129.14
9013056,210632,P1003,97.76
9013057,207056,P1003,97.17
9013058,202151,P1003,68.38
9013059,210521,P1005,65.59
9013060,210962,P1004,94.83
9013061,211866,P1003,45.68
9013062,207531,P1002,52.96
9013063,211783,P1002,103.74
9013064,210458,P1001,79.58
9013065,200175,P1001,137.43
9013066,207313,P1003,144.22
9013067,207513,P1005,122.17
9013068,208978,P1003,297.32
9013069,200083,P1002,115.39
9013070,209395,P1004,80.56
9013071,206885,P1004,118.56
9013072,208591,P1005,184.3
9013073,209517,P1004,80.03
9013074,201879,P1001,11.26
9013075,210317,P1005,69.1
9013076,205603,P1003,212.39
9013077,202879,P1003,60.07
9013078,205066,P1004,44.42
9013079,209530,P1003,98.14
9013080,207283,P1001,210.11
9013081,203801,P1001,99.32
9013082,208643,P1002,63.16
9013083,205372,P1002,69.33
9013084,202717,P1005,45.01
9013085,208903,P1001,152.73
9013086,208939,P1002,53.47
9013087,204856,P1002,106.63
9013088,204672,P1001,184.68
9013089,207564,P1001,204.03
9013090,207856,P1005,148.11
9013091,206116,P1004,72.16
9013092,210449,P1006,187.58
9013093,200813,P1002,87.49
9013094,200036,P1004,40.92
9013095,208362,P1005,79.88
9013096,200174,P1002,60.28
9013097,206312,P1006,57.98
9013098,208448,P1003,168.9
9013099,211477,P1002,88.24
9013100,206530,P1006,104
9013101,205128,P1005,85.55
9013102,205833,P1005,25.07
9013103,201688,P1003,60.32
9013104,209396,P1006,36.9
9013105,200212,P1002,224.08
9013106,206756,P1006,5.5
9013107,209086,P1004,81.17
9013108,211749,P1003,13.34
9013109,207458,P1001,74.36
9013110,211676,P1005,99.82
9013111,211065,P1003,55.87
9013112,201218,P1006,49.49
9013113,209353,P1004,56.72
9013114,202140,P1001,42.21
9013115,207671,P1006,69.47
9013116,202060,P1004,100.7
9013117,201540,P1004,224.61
9013118,203229,P1002,39.71
9013119,205819,P1006,205.71
9013120,208456,P1001,58.9
9013121,209786,P1003,17.87
9013122,208119,P1005,134.14
9013123,205056,P1004,63.5
9013124,207107,P1006,218.36
9013125,209466,P1006,122.92
9013126,203463,P1004,25.25
9013127,211778,P1001,32.54
9013128,209548,P1006,112.13
9013129,209578,P1001,39.18
9013130,203363,P1004,25.73
9013131,207405,P1001,155.44
9013132,210265,P1001,23.57
9013133,210370,P1002,64.68
9013134,206101,P1006,61.25
9013135,200252,P1004,63.08
9013136,207904,P1004,42.31
9013137,208929,P1006,137.94
9013138,202683,P1005,91.71
9013139,209167,P1005,142.66
9013140,207812,P1001,57.31
9013141,207608,P1001,57.61
9013142,209023,P1006,152.77
9013143,204705,P1003,127.44
9013144,211398,P1005,62.19
9013145,203795,P1001,25.14
9013146,210039,P1005,151.24
9013147,207071,P1005,72.44
9013148,205581,P1002,7.31
9013149,206847,P1004,77.92
9013150,210541,P1004,29.47
9013151,203528,P1006,85.97
9013152,211571,P1001,76.89
9013153,200489,P1004,34.49
9013154,208917,P1001,97.32
9013155,201304,P1003,57.68
9013156,204968,P1004,21.05
9013157,202631,P1006,50.31
9013158,203321,P1003,101.87
9013159,205091,P1001,29.59
9013160,207768,P1002,126.35
9013161,210252,P1003,87.51
9013162,204459,P1006,134.74
9013163,200906,P1001,45.73
9013164,204801,P1001,155.4
9013165,209318,P1004,90.96
9013166,201064,P1006,204.04
9013167,210884,P1002,103.95
9013168,210566,P1001,150.19
9013169,208712,P1002,61.9
9013170,202555,P1005,305.7
9013171,205886,P1001,166.3
9013172,211607,P1002,228.5
9013173,208029,P1002,214.49
9013174,206030,P1001,110.1
9013175,205973,P1001,88.04
9013176,208738,P1002,55.88
9013177,205486,P1004,118.1
9013178,204943,P1002,299.77
9013179,200759,P1001,51.47
9013180,207834,P1004,50.96
9013181,208919,P1003,155.39
9013182,204921,P1002,206.81
9013183,208435,P1006,75.75
9013184,210191,P1004,70.23
9013185,206304,P1005,167.32
9013186,202958,P1004,4.94
9013187,210878,P1006,113.67
9013188,205031,P1005,27.23
9013189,203408,P1004,71.7
9013190,209223,P1003,154.6
9013191,204321,P1001,50.2
9013192,210154,P1006,44.98
9013193,208763,P1006,124.53
9013194,210524,P1001,86.22
9013195,206891,P1002,159.32
9013196,209944,P1004,9.79
9013197,202143,P1005,36
9013198,211739,P1005,60.05
9013199,210806,P1005,147.32
9013200,203171,P1004,131.17
9013201,204781,P1001,79.76
9013202,204701,P1001,202.08
9013203,204711,P1003,67.74
9013204,206112,P1006,90.5
9013205,201574,P1006,122.22
9013206,204268,P1001,57.92
9013207,208966,P1004,67.26
9013208,205587,P1005,24.82
9013209,211629,P1003,101
9013210,208487,P1005,32.94
9013211,201888,P1001,112.98
9013212,204889,P1004,224.74
9013213,201584,P1003,48.61
9013214,202784,P1002,123.56
9013215,205421,P1005,114.46
9013216,206245,P1004,119.35
9013217,208391,P1004,54.1
9013218,200654,P1003,56.34
9013219,201398,P1002,45.3
9013220,201799,P1002,111.96
9013221,206370,P1003,85.15
9013222,200704,P1004,30.24
9013223,209425,P1003,265.26
9013224,202689,P1002,183.23
9013225,202510,P1002,102.5
9013226,205844,P1006,110.29
9013227,207070,P1003,196.56
9013228,203272,P1005,245.86
9013229,211400,P1005,26.98
9013230,202163,P1003,199.33
9013231,203455,P1006,70.63
9013232,203836,P1006,114.85
9013233,204682,P1004,347.19
9013234,206191,P1001,49.11
9013235,205291,P1001,28.24
9013236,206461,P1001,86.01
9013237,210804,P1004,57.47
9013238,211760,P1002,75.25
9013239,210796,P1002,60.83
9013240,211236,P1003,160.03
9013241,204643,P1002,126.93
9013242,210161,P1003,52.77
9013243,202895,P1005,9.75
9013244,204085,P1006,293.5
9013245,200779,P1006,55.83
9013246,211358,P1006,132.79
9013247,200842,P1002,16.52
9013248,202704,P1004,34.84
9013249,204885,P1003,21.04
9013250,208903,P1005,55.96
9013251,201400,P1002,117.09
9013252,204312,P1006,56.32
9013253,207480,P1001,24.94
9013254,210082,P1006,215.47
9013255,201806,P1005,81.1
9013256,202411,P1006,90.14
9013257,211799,P1002,22.3
9013258,203858,P1006,67.93
9013259,211820,P1001,130.58
9013260,200804,P1006,35.86
9013261,204375,P1004,108.15
9013262,206474,P1006,72.63
9013263,206777,P1003,149.54
9013264,210201,P1006,91.86
9013265,204692,P1006,166.75
9013266,204847,P1002,120.23
9013267,201448,P1006,217.27
9013268,209617,P1005,41.14
9013269,203470,P1004,87.64
9013270,203960,P1002,85.59
9013271,209624,P1006,79.88
9013272,211580,P1002,50.69
9013273,210394,P1004,100.9
9013274,211453,P1003,51.44
9013275,204419,P1001,120.6
9013276,200290,P1001,168.08
9013277,207054,P1002,31.76
9013278,202433,P1003,21.63
9013279,201443,P1002,98.8
9013280,201256,P1003,26.93
9013281,201960,P1001,99.14
9013282,206387,P1005,42.32
9013283,203724,P1002,90.42
9013284,209297,P1005,60.72
9013285,200732,P1005,281.56
9013286,209528,P1001,82.87
9013287,206827,P1006,109.2
9013288,206524,P1001,34.47
9013289,207592,P1002,73.02
9013290,204918,P1005,51.92
9013291,210890,P1006,73.88
9013292,208883,P1001,97.71
9013293,206643,P1001,82.82
9013294,202116,P1004,33.89
9013295,204338,P1006,54.24
9013296,210384,P1005,64.03
9013297,209615,P1001,197.14
9013298,200802,P1006,134.74
9013299,203992,P1006,165.51
9013300,209593,P1004,74.32
9013301,200677,P1001,85.45
9013302,209329,P1005,18.69
9013303,211453,P1003,202.24
9013304,206504,P1005,115.98
9013305,208057,P1001,89.53
9013306,211896,P1002,85.3
9013307,208803,P1004,78.82
9013308,204164,P1003,53.23
9013309,200157,P1001,62.67
9013310,202146,P1004,29.63
9013311,205329,P1001,17.77
9013312,202068,P1002,156.82
9013313,206591,P1006,29.84
9013314,202637,P1001,6.74
9013315,206553,P1006,46.07
9013316,208901,P1004,68.92
9013317,202852,P1006,226.02
9013318,201801,P1006,61.94
9013319,207866,P1005,89.38
9013320,209398,P1003,40.86
9013321,211227,P1006,2.67
9013322,206434,P1004,186.52
9013323,208596,P1002,144.25
9013324,206396,P1004,13.1
9013325,200769,P1005,62.36
9013326,204362,P1006,75.43
9013327,204696,P1001,91.43
9013328,209273,P1001,29.6
9013329,205032,P1002,111.95
9013330,200806,P1006,66.39
9013331,207944,P1003,55.04
9013332,208286,P1001,126.93
9013333,200341,P1001,58.66
9013334,207415,P1004,58.57
9013335,211313,P1005,36.1
9013336,206765,P1001,120.94
9013337,202028,P1003,22.57
9013338,209498,P1003,71.95
9013339,210533,P1005,77.59
9013340,200392,P1003,125.84
9013341,209620,P1003,249.01
9013342,208131,P1005,109.13
9013343,202145,P1003,191.37
9013344,200576,P1005,63.47
9013345,200442,P1002,73.8
9013346,207539,P1001,58.57
9013347,201888,P1001,123.21
9013348,206824,P1005,58
9013349,205711,P1003,92.89
9013350,205483,P1006,27.56
9013351,203524,P1004,35.55
9013352,207574,P1001,66.46
9013353,200699,P1005,126.74
9013354,203158,P1006,150.97
9013355,203152,P1003,304.58
9013356,201673,P1006,33.8
9013357,207523,P1005,94.16
9013358,201588,P1001,156.24
9013359,208134,P1005,110.57
9013360,209271,P1001,33.17
9013361,210579,P1003,52.51
9013362,201948,P1003,96.69
9013363,201904,P1006,49.59
9013364,205551,P1004,113.25
9013365,203541,P1003,79.62
9013366,201858,P1006,71.48
9013367,209456,P1002,138.12
9013368,205308,P1002,37.99
9013369,203179,P1004,163.96
9013370,207510,P1002,83.89
9013371,204603,P1002,64.2
9013372,208792,P1005,21.44
9013373,210269,P1006,55.27
9013374,209090,P1006,35.48
9013375,201685,P1002,146.72
9013376,208478,P1001,134.94
9013377,210489,P1002,130.01
9013378,200129,P1003,162.58
9013379,210533,P1006,229.43
9013380,202372,P1003,73.87
9013381,207860,P1002,118.25
9013382,207425,P1004,61.1
9013383,210625,P1003,50.43
9013384,207186,P1003,53.51
9013385,205828,P1003,86.69
9013386,205893,P1003,129.08
9013387,204982,P1001,80.5
9013388,203200,P1006,37.9
9013389,205340,P1001,138.46
9013390,207186,P1001,47.95
9013391,201679,P1005,112.89
9013392,203199,P1006,70.13
9013393,204026,P1002,78.41
9013394,206518,P1005,49.57
9013395,202417,P1002,80.24
9013396,211210,P1003,38.74
9013397,201750,P1005,154.02
9013398,205569,P1003,109.22
9013399,205307,P1002,62.71
9013400,201462,P1003,83.63
9013401,200911,P1001,20.08
9013402,208698,P1005,152.57
9013403,209857,P1003,121.72
9013404,210454,P1004,66.2
9013405,208470,P1002,57.65
9013406,209858,P1001,17.15
9013407,200069,P1002,95.62
9013408,205155,P1004,78.77
9013409,202031,P1003,277.33
9013410,209696,P1004,26.09
9013411,210822,P1003,11.1
9013412,200562,P1006,52.07
9013413,203246,P1004,205.62
9013414,200649,P1003,122.25
9013415,206478,P1002,92.04
9013416,201993,P1004,93.56
9013417,201669,P1001,33.57
9013418,211604,P1004,49.89
9013419,202791,P1003,78.72
9013420,209795,P1004,134.86
9013421,204664,P1004,50.18
9013422,200843,P1004,76.81
9013423,210173,P1006,62.3
9013424,208440,P1004,109.34
9013425,210243,P1004,2.31
9013426,209083,P1005,12.82
9013427,206805,P1003,83.3
9013428,210199,P1005,108.12
9013429,206940,P1004,250.89
9013430,206157,P1005,146.86
9013431,205906,P1004,34.11
9013432,205446,P1005,316.61
9013433,209157,P1005,94.32
9013434,200061,P1004,71.94
9013435,200189,P1001,44.81
9013436,200399,P1004,138.17
9013437,207455,P1005,15.7
9013438,206367,P1004,203.14
9013439,208666,P1005,54.2
9013440,203489,P1004,74.09
9013441,202751,P1004,58.13
9013442,200412,P1001,107.93
9013443,205023,P1002,88.52
