customer_id,type_cd,age,created_at,end_date
206255,B,40,22/10/2023,22/03/2026
206256,A,36,13/11/2022,
206257,A,44,17/07/2024,
206258,A,48,20/03/2023,
206259,A,32,25/05/2022,
206260,P,43,24/01/2025,
206261,B,28,23/09/2023,
206262,A,57,01/02/2023,
206263,P,60,01/08/2023,
206264,A,53,21/07/2024,
206265,B,27,27/10/2024,17/06/2025
206266,A,28,08/04/2025,
206267,B,50,22/10/2024,
206268,A,24,21/06/2025,
206269,P,55,28/05/2022,
206270,B,53,06/05/2022,
206271,P,58,01/01/2022,
206272,A,51,28/11/2024,
206273,A,53,24/04/2022,
206274,A,56,01/05/2024,
206275,A,41,20/07/2024,
206276,P,55,31/10/2023,
206277,P,59,20/08/2022,
206278,A,40,01/03/2024,
206279,A,30,27/10/2022,
206280,B,56,10/09/2023,
206281,A,25,16/04/2023,
206282,P,42,20/02/2025,
206283,A,40,12/11/2022,
206284,B,43,19/02/2025,
206285,P,33,15/06/2024,
206286,B,60,26/03/2024,
206287,A,49,10/07/2024,
206288,A,51,18/02/2024,
206289,A,45,23/07/2025,
206290,A,48,01/09/2024,
206291,A,34,01/09/2024,
206292,A,44,06/11/2022,
206293,B,50,09/02/2025,07/05/2025
206294,A,33,12/10/2024,
206295,A,64,05/04/2024,
206296,A,59,25/09/2022,
206297,B,70,01/03/2025,
206298,A,87,07/01/2024,
206299,X,58,14/02/2024,
206300,A,41,23/05/2023,
206301,B,22,05/07/2025,
206302,A,31,23/05/2024,
206303,B,51,21/07/2022,
206304,P,39,31/10/2022,
206305,A,40,22/04/2025,
206306,P,81,29/11/2023,
206307,A,62,30/07/2024,
206308,A,38,11/05/2022,
206309,B,58,21/12/2022,
206310,P,36,08/11/2022,
206310,P,40,30/01/2023,
206312,B,42,01/07/2022,
206313,B,49,05/11/2022,
206314,P,39,02/07/2023,
206315,A,29,22/06/2022,
206316,B,54,15/04/2022,
206317,B,45,01/05/2025,01/11/2026
206318,B,45,13/08/2024,
206319,P,44,01/05/2023,
206320,X,58,07/07/2025,
206321,A,45,01/12/2023,
206322,A,43,03/06/2024,
206323,A,46,13/08/2022,
206324,B,27,12/11/2024,
206325,P,48,14/02/2024,
206326,B,54,29/12/2024,15/05/2026
206327,A,18,13/01/2023,
206328,A,54,05/02/2024,
206329,A,38,23/04/2023,
206330,A,59,27/10/2024,
206331,A,30,25/01/2022,
206332,A,28,16/02/2025,
206333,X,35,30/12/2022,
206334,A,35,28/11/2023,
206335,P,67,11/07/2022,
206336,P,60,24/01/2025,
206337,B,38,27/12/2023,04/05/2024
206338,A,75,15/01/2023,
206339,A,45,17/08/2022,
206340,A,45,17/08/2022,
206341,A,28,27/01/2025,
206342,P,65,28/12/2023,
206343,A,53,09/11/2022,
206344,B,64,28/05/2022,
206345,P,43,13/10/2022,
206346,A,56,10/04/2022,
206347,A,18,26/07/2022,
206348,A,57,19/05/2024,
206349,A,28,06/12/2023,
206350,A,48,29/06/2025,
206351,P,56,12/06/2022,
206352,A,62,09/04/2024,
206353,A,34,09/09/2022,
206354,P,45,17/07/2024,
206355,A,53,05/07/2022,
206356,A,54,06/08/2022,
206357,B,50,28/05/2022,
206358,A,26,27/11/2024,
206359,A,44,24/10/2023,
206360,B,70,01/02/2023,
206361,B,52,18/02/2025,
206362,P,51,03/08/2023,
206363,B,48,12/10/2023,
206364,A,24,23/06/2025,
206365,P,65,28/04/2023,
206366,B,71,04/01/2023,
206367,A,50,06/12/2024,
206368,A,54,10/04/2024,
206369,P,54,10/02/2022,
206370,A,37,10/11/2022,
206371,A,49,24/06/2022,
206372,A,27,06/12/2023,
206373,A,56,03/03/2024,
206374,B,18,12/07/2025,27/10/2025
206375,X,40,09/12/2023,
206376,A,18,11/03/2024,
206377,B,56,17/05/2022,
206378,A,58,19/08/2022,
206379,A,45,25/07/2024,
206380,B,53,21/05/2022,01/01/2024
206381,A,48,27/10/2022,
206382,B,67,22/06/2022,11/11/2022
206383,B,49,08/07/2023,
206384,A,49,05/05/2024,
206385,A,47,11/05/2024,
206386,B,61,05/03/2024,
206387,P,43,24/03/2023,
206388,A,18,05/03/2024,
206389,B,22,15/07/2022,
206390,P,27,11/05/2024,
206391,B,53,12/03/2025,
206392,B,57,03/09/2023,11/02/2025
206393,B,58,15/04/2024,
206394,P,46,15/05/2025,
206395,A,18,08/01/2022,
206396,A,48,19/11/2024,
206397,B,29,11/12/2024,
206398,B,44,17/02/2023,
206399,B,43,13/12/2022,
206400,A,58,23/04/2024,
206401,P,79,22/11/2022,
206402,A,42,30/12/2024,
206403,A,59,23/05/2025,
206404,A,33,26/06/2024,
206405,P,26,16/09/2024,
206406,P,52,09/11/2022,
206407,A,41,30/09/2022,
206408,A,57,22/11/2022,
206409,A,64,08/09/2022,
206410,A,61,08/02/2023,
206411,A,38,17/05/2024,
206412,A,43,06/06/2023,
206413,A,49,03/11/2023,
206414,A,36,26/06/2023,
206415,B,45,13/09/2023,
206416,A,23,25/05/2025,
206417,A,18,22/05/2022,
206418,P,44,15/10/2023,
206419,B,57,05/05/2025,
206420,A,46,04/08/2022,
206421,P,65,19/04/2023,
206422,B,47,29/04/2022,04/05/2024
206423,B,31,28/11/2022,
206424,A,61,17/06/2023,
206425,A,42,04/07/2022,
206426,A,60,07/09/2022,
206427,B,49,18/03/2024,31/07/2026
206428,A,44,02/08/2023,
206429,B,35,02/02/2024,
206430,A,40,13/01/2025,
206431,B,40,02/09/2024,19/01/2026
206432,B,28,04/11/2022,
206433,B,47,10/05/2025,22/07/2025
206434,A,27,07/04/2022,
206435,A,45,21/04/2023,
206436,B,53,30/03/2024,26/01/2026
206437,B,56,04/05/2025,
206438,A,41,04/02/2024,
206439,P,30,22/02/2025,
206440,B,48,30/12/2023,
206441,A,35,15/12/2023,
206442,A,58,28/02/2022,
206443,B,45,07/10/2023,
206444,P,27,25/03/2022,
206445,B,39,13/02/2025,
206446,X,24,27/04/2025,04/02/2026
206447,X,30,12/06/2024,03/07/2026
206448,B,41,08/08/2022,
206449,A,40,21/02/2023,
206450,P,43,23/11/2023,
206451,B,36,26/10/2022,
206452,B,25,23/12/2024,09/05/2027
206453,P,52,06/07/2022,
206454,P,43,14/03/2022,
206455,B,39,16/03/2024,
206456,P,29,13/04/2025,
206457,A,38,04/05/2022,
206458,P,29,06/06/2025,
206459,B,51,04/02/2022,
206460,B,38,13/02/2024,
206461,A,42,14/12/2024,
206462,X,43,17/08/2022,06/02/2023
206463,P,52,27/03/2024,
206464,A,68,16/10/2024,
206465,B,46,03/03/2024,
206466,P,21,21/08/2023,
206467,A,60,19/07/2023,
206468,B,31,27/04/2024,07/07/2025
206469,P,63,27/04/2024,
206470,A,29,24/11/2022,
206471,A,46,16/08/2023,
206472,B,42,09/02/2023,09/10/2024
206473,P,44,15/05/2024,
206474,A,43,01/01/2023,
206475,B,54,04/05/2024,
206476,A,54,21/03/2025,
206477,A,37,06/06/2024,
206478,B,40,01/06/2023,28/11/2023
206479,P,48,31/10/2023,
206479,A,47,24/05/2025,
206481,B,27,18/12/2022,
206482,A,52,13/01/2025,
206483,A,51,22/08/2022,
206484,B,42,11/06/2024,
206485,A,50,28/03/2024,
206486,A,57,17/07/2025,
206487,B,20,03/12/2024,
206488,A,60,06/12/2022,
206489,A,41,01/05/2024,
206490,A,49,11/07/2023,
206491,B,41,28/08/2022,
206492,P,29,20/06/2023,
206493,A,53,21/02/2023,
206494,B,33,31/12/2024,
206495,A,36,17/02/2024,
206496,A,71,02/05/2024,
206497,B,32,02/07/2025,01/02/2026
206498,P,31,04/12/2022,
206499,A,50,13/08/2023,
206500,P,31,15/03/2023,
206501,A,58,21/05/2024,
206502,A,28,07/07/2023,
206503,A,61,02/02/2022,
206504,P,52,08/05/2025,
206505,A,49,12/12/2024,
206506,P,43,27/02/2022,
206507,B,38,27/12/2023,
206508,A,54,21/05/2025,
206509,A,64,03/04/2023,
206510,X,41,03/05/2025,
206511,P,49,01/03/2023,
206512,A,38,19/12/2022,
206513,P,60,28/10/2022,
206514,B,37,21/04/2025,
206515,B,29,05/02/2024,20/03/2025
206516,A,33,10/03/2025,
206517,B,50,22/05/2022,23/07/2024
206518,A,36,01/03/2022,
206519,P,44,02/02/2025,
206520,P,33,27/12/2024,
206521,A,39,27/06/2022,
206522,A,44,06/10/2024,
206523,P,47,28/03/2024,
206524,B,41,13/10/2024,
206525,A,34,07/12/2024,
206526,P,23,11/05/2025,
206527,A,53,09/08/2023,
206528,A,24,30/09/2024,
206529,A,40,03/11/2023,
206530,A,56,05/08/2024,
206531,P,20,05/01/2022,
206532,A,49,28/07/2022,
206533,P,40,21/04/2022,
206534,A,57,16/09/2022,
206535,P,48,27/05/2024,
206536,P,47,07/03/2024,
206537,P,48,14/05/2025,
206538,A,55,13/07/2024,
206539,B,55,19/03/2025,
206540,B,32,15/06/2023,
206541,A,61,21/03/2022,
206542,B,56,28/08/2024,
206543,B,40,24/10/2024,02/12/2025
206544,A,33,23/01/2025,
206545,A,59,08/10/2024,
206546,P,40,02/05/2023,
206547,A,43,30/06/2022,
206548,A,39,09/09/2022,
206549,B,51,30/05/2022,13/11/2022
206550,A,36,10/08/2024,
206551,B,46,28/03/2025,
206552,A,36,02/04/2022,
206553,P,48,05/05/2024,
206554,B,41,12/11/2022,
206555,B,51,14/01/2023,
206556,B,60,14/03/2025,
206557,B,36,09/03/2024,14/01/2026
206558,P,53,01/11/2022,
206559,A,44,09/10/2022,
206560,A,77,20/01/2022,
206561,P,34,20/11/2022,
206562,A,19,09/08/2022,
206563,A,28,15/04/2024,
206564,A,29,23/05/2024,
206565,A,56,18/12/2024,
206566,A,38,10/06/2025,
206567,A,66,30/08/2023,
206568,P,44,28/09/2023,
206569,A,38,05/07/2025,
206570,A,36,01/07/2025,
206571,A,48,08/06/2023,
206572,A,59,02/12/2023,
206573,A,18,17/11/2022,
206574,A,22,05/03/2024,
206575,B,40,11/08/2022,
206576,A,40,28/01/2025,
206577,A,53,20/06/2025,
206578,A,55,10/10/2022,
206579,A,41,08/06/2023,
206580,B,40,28/07/2022,02/10/2022
206581,A,24,07/02/2023,
206582,P,34,06/09/2024,
206583,A,42,16/11/2022,
206584,P,49,24/10/2023,
206585,A,46,22/08/2023,
206586,P,59,29/01/2022,
206587,A,38,12/03/2024,
206588,A,55,02/01/2025,
206589,B,37,09/02/2024,
206590,A,61,24/01/2025,
206591,P,21,28/12/2022,
206592,A,68,14/03/2023,
206593,A,46,15/06/2024,
206594,B,42,07/09/2023,
206595,A,55,02/03/2024,
206596,A,19,25/07/2024,
206597,P,54,13/08/2024,
206598,P,49,29/07/2024,
206599,A,44,14/04/2022,
206600,A,76,16/07/2022,
206601,B,43,13/07/2024,
206602,A,55,13/04/2023,
206603,A,46,29/04/2023,
206604,A,36,03/11/2023,
206605,A,58,09/06/2023,
206606,P,51,19/06/2023,
206607,P,32,13/05/2023,
206608,B,43,23/06/2023,08/01/2024
206609,P,51,10/04/2023,
206610,B,66,13/08/2022,
206611,B,40,14/05/2022,23/06/2024
206612,B,29,19/11/2023,24/06/2025
206613,P,35,21/04/2023,
206614,B,43,26/06/2023,
206615,A,36,17/03/2022,
206616,A,57,03/08/2022,
206617,A,43,10/03/2025,
206618,A,45,30/04/2024,
206619,X,28,28/01/2025,
206620,A,53,26/12/2023,
206621,A,43,04/05/2024,
206622,A,36,16/08/2024,
206623,B,46,26/09/2022,
206624,A,47,26/09/2023,
206625,A,25,25/10/2023,
206626,A,58,04/05/2022,
206627,P,48,11/11/2023,
206628,B,41,10/01/2023,22/06/2023
206629,P,41,02/04/2023,
206630,B,36,07/05/2025,26/08/2026
206631,A,52,14/09/2022,
206632,A,59,04/04/2022,
206633,B,28,02/08/2023,09/02/2024
206634,A,47,20/01/2025,
206635,A,29,15/07/2022,
206636,A,32,22/08/2024,
206637,B,48,28/12/2023,
206638,P,41,21/06/2023,
206639,A,20,11/09/2023,
206640,B,47,28/03/2022,22/11/2023
206641,A,18,26/01/2023,
206642,P,30,19/05/2025,
206643,A,37,03/03/2022,
206644,A,42,19/01/2024,
206645,X,43,17/05/2025,
206646,P,53,05/02/2023,
206647,A,34,30/04/2025,
206648,B,38,09/05/2023,
206649,A,43,11/11/2023,
206650,P,42,09/07/2025,
206651,A,34,15/06/2024,
206652,A,46,14/06/2023,
206653,A,31,12/05/2023,
206654,A,52,30/01/2024,
206655,A,58,24/09/2024,
206656,A,64,28/09/2023,
206657,A,37,08/12/2024,
206658,A,32,02/05/2023,
206659,B,29,18/10/2022,22/08/2024
206660,P,18,21/08/2022,
206661,B,27,02/05/2024,14/09/2025
206662,A,35,26/02/2024,
206663,B,60,19/05/2023,
206664,A,50,27/07/2024,
206665,A,50,22/06/2022,
206666,B,27,23/10/2023,
206667,B,33,02/01/2022,
206668,A,42,02/07/2024,
206669,P,39,08/06/2024,
206670,B,32,02/03/2025,
206671,A,66,09/04/2023,
206672,X,63,05/11/2023,
206673,B,49,09/04/2022,
206674,A,22,08/08/2024,
206675,A,41,04/12/2024,
206676,B,23,24/08/2023,
206677,P,35,17/06/2025,
206678,B,18,24/02/2025,
206679,A,41,21/08/2024,
206680,A,43,13/02/2022,
206681,A,53,06/06/2025,
206682,B,41,25/11/2023,
206683,A,34,06/01/2023,
206684,A,45,11/09/2024,
206685,A,25,26/05/2023,
206686,P,50,16/01/2023,
206687,B,54,19/08/2022,
206688,X,27,03/01/2025,
206689,A,51,12/01/2024,
206690,B,51,12/04/2024,11/05/2026
206691,A,24,01/01/2023,
206692,A,40,30/07/2024,
206693,P,52,20/02/2024,
206694,P,28,01/12/2023,
206695,P,46,28/06/2023,
206696,A,42,24/08/2022,
206697,A,24,07/04/2025,
206698,A,60,20/09/2022,
206699,B,51,01/11/2022,27/08/2023
206700,A,33,21/11/2022,
206701,B,65,24/01/2025,16/04/2025
206702,A,33,12/06/2022,
206703,P,39,29/05/2025,
206704,P,19,07/08/2024,
206705,B,59,01/05/2023,13/08/2025
206706,P,38,25/09/2023,
206707,A,66,24/01/2023,
206708,B,39,01/05/2023,
206709,A,32,15/02/2024,
206710,B,46,13/10/2022,26/03/2023
206711,A,26,02/08/2022,
206712,B,31,23/08/2024,14/04/2025
206713,A,40,14/04/2022,
206714,X,72,23/02/2022,17/06/2024
206715,A,33,27/03/2025,
206716,A,41,27/11/2023,
206717,A,31,13/03/2025,
206718,P,45,01/06/2022,
206719,B,51,31/08/2023,08/06/2024
206720,A,49,08/06/2024,
206721,B,72,29/03/2023,06/04/2025
206722,A,21,27/03/2022,
206723,A,30,25/04/2023,
206724,A,51,08/03/2024,
206725,B,24,28/10/2023,14/12/2024
206726,X,57,05/05/2023,12/08/2025
206727,A,40,17/05/2025,
206728,A,21,08/02/2024,
206729,X,48,01/04/2025,
206730,X,25,17/04/2022,
206731,P,37,07/04/2023,
206732,A,25,24/02/2023,
206733,B,55,05/04/2025,
206734,A,45,02/07/2025,
206735,B,36,05/01/2022,
206736,A,59,21/08/2024,
206737,A,50,16/02/2024,
206738,P,49,31/08/2022,
206739,B,51,21/07/2023,02/04/2024
206740,A,45,21/07/2025,
206741,P,82,06/04/2024,
206742,B,25,30/10/2023,22/01/2025
206743,B,48,25/02/2022,19/07/2024
206744,X,48,23/07/2023,
206745,P,53,27/06/2022,
206746,A,74,17/06/2022,
206747,B,42,10/02/2025,17/08/2026
206748,A,42,08/05/2025,
206749,A,47,24/01/2023,
206750,P,42,08/11/2023,
206751,A,42,10/02/2022,
206752,B,31,28/06/2022,02/04/2023
206753,X,39,17/11/2022,
206754,A,33,14/05/2025,
206755,B,41,24/06/2023,
206756,A,52,25/07/2023,
206757,P,21,21/01/2024,
206758,B,40,29/10/2023,
206759,B,41,04/05/2025,
206760,A,36,20/10/2023,
206761,A,18,19/11/2024,
206762,A,62,09/02/2022,
206763,A,48,29/11/2024,
206764,P,60,23/09/2022,
206765,A,45,03/02/2024,
206766,B,18,29/12/2022,11/05/2024
206767,A,40,05/02/2024,
206768,P,42,01/10/2023,
206769,A,46,22/04/2022,
206770,B,50,03/01/2025,
206771,B,51,21/03/2022,07/11/2023
206772,B,45,20/04/2024,
206773,B,39,20/08/2024,
206774,P,38,09/01/2025,
206775,A,55,02/07/2025,
206775,A,66,02/12/2024,
206777,P,34,10/05/2025,
206778,A,49,03/11/2023,
206779,A,27,20/11/2023,
206780,A,48,08/07/2023,
206781,B,54,28/03/2024,
206782,B,70,28/05/2023,
206783,A,57,15/04/2025,
206784,A,38,23/09/2023,
206785,A,50,26/02/2022,
206786,A,58,27/10/2024,
206787,A,38,28/12/2022,
206788,P,31,22/06/2024,
206789,A,52,23/07/2022,
206790,B,39,18/07/2025,
206791,P,43,16/12/2024,
206792,A,36,06/01/2025,
206793,X,39,30/07/2023,
206794,A,46,12/02/2024,
206795,B,32,10/04/2022,25/01/2024
206796,B,68,10/09/2022,18/06/2023
206797,P,41,17/02/2022,
206798,P,42,17/02/2025,
206799,A,49,15/12/2022,
206800,A,49,14/08/2022,
206801,B,26,13/12/2022,
206802,B,40,20/02/2022,
206803,B,51,01/09/2023,
206804,B,33,07/09/2023,
206805,A,31,22/09/2022,
206806,B,28,03/01/2024,05/06/2024
206807,B,43,07/06/2023,
206808,A,66,26/01/2024,
206809,B,38,05/03/2024,01/04/2026
206810,A,29,04/10/2024,
206811,A,49,04/12/2023,
206812,B,46,27/06/2022,02/11/2023
206813,P,63,29/05/2023,
206814,P,37,03/07/2024,
206815,B,40,02/07/2023,
206816,B,38,07/02/2022,
206817,A,19,18/04/2022,
206818,A,24,22/05/2023,
206819,B,21,31/03/2022,
206820,B,20,05/06/2025,
206821,B,47,04/06/2022,04/04/2024
206822,A,38,10/11/2024,
206823,A,28,25/06/2025,
206824,A,58,16/10/2023,
206825,A,32,16/05/2022,
206826,A,46,17/06/2023,
206827,A,67,02/02/2023,
206828,X,40,24/10/2022,
206829,A,63,08/08/2022,
206830,P,20,11/07/2024,
206831,A,50,11/11/2022,
206832,A,37,12/06/2024,
206833,A,46,04/09/2022,
206834,B,57,10/10/2022,
206835,B,52,27/12/2024,
206836,A,50,27/04/2023,
206837,P,42,22/02/2023,
206838,A,40,15/04/2025,
206839,B,46,01/10/2022,
206840,A,70,28/07/2024,
206841,A,36,14/08/2023,
206842,A,78,16/01/2022,
206843,B,54,20/03/2024,
206844,A,43,25/01/2025,
206845,A,42,29/06/2022,
206846,P,45,09/11/2023,
206847,A,36,28/01/2025,
206848,A,46,30/07/2023,
206849,P,24,23/09/2023,
206850,B,18,06/08/2023,
206851,A,53,04/02/2025,
206852,B,48,26/07/2023,
206853,B,46,29/05/2023,02/11/2024
206854,P,42,23/01/2024,
206855,B,37,16/05/2024,05/10/2026
206856,P,18,26/03/2022,
206857,B,57,09/03/2023,
206858,A,31,11/07/2024,
206859,A,50,09/12/2023,
206860,A,28,26/02/2023,
206861,B,45,15/08/2023,
206862,B,28,22/03/2023,29/08/2023
206863,A,31,10/07/2025,
206864,A,60,31/12/2024,
206865,P,40,02/02/2023,
206866,A,46,27/09/2024,
206867,B,48,14/05/2023,14/02/2024
206868,X,55,23/09/2024,
206869,A,47,01/07/2025,
206870,B,38,02/05/2024,
206871,P,38,26/08/2023,
206872,B,38,08/08/2024,
206873,A,49,08/10/2023,
206874,A,21,26/08/2022,
206875,A,44,07/07/2023,
206876,A,62,24/08/2024,
206877,A,34,12/12/2024,
206878,A,43,01/09/2022,
206879,A,37,24/11/2022,
206880,B,20,24/05/2024,
206881,A,64,30/01/2023,
206882,B,52,08/01/2023,
206883,A,38,03/06/2023,
206884,A,54,17/07/2023,
206885,A,19,03/11/2023,
206886,A,49,21/09/2023,
206887,A,60,06/07/2023,
206888,A,52,28/12/2023,
206889,P,36,28/05/2023,
206890,A,43,07/12/2022,
206891,B,49,20/04/2024,
206892,A,18,21/11/2024,
206893,B,46,14/05/2022,
206894,A,18,26/09/2023,
206895,A,23,06/07/2025,
206896,P,39,20/05/2022,
206897,A,62,11/03/2025,
206898,B,34,10/08/2024,
206899,A,50,05/04/2024,
206900,A,55,25/04/2024,
206901,A,57,26/02/2022,
206902,A,40,19/01/2025,
206903,A,38,22/04/2025,
206904,A,48,13/02/2025,
206905,B,50,20/07/2023,
206906,A,37,04/01/2023,
206907,A,55,10/08/2022,
206908,A,35,21/04/2022,
206909,P,66,25/09/2023,
206910,B,51,09/08/2023,08/11/2025
206911,A,36,13/11/2022,
206912,B,56,02/10/2022,18/03/2024
206913,A,26,30/04/2025,
206914,A,44,29/04/2025,
206915,A,53,28/03/2023,
206916,P,45,17/02/2023,
206917,A,37,22/03/2025,
206918,A,50,13/05/2025,
206919,A,35,04/11/2023,
206920,A,40,22/08/2024,
206921,A,36,26/04/2022,
206922,B,36,16/05/2025,15/10/2025
206923,P,62,07/10/2024,
206924,A,43,29/12/2023,
206925,P,41,05/07/2024,
206926,B,30,27/02/2023,
206927,P,48,14/05/2022,
206928,A,31,25/10/2024,
206929,A,32,24/09/2023,
206930,B,55,05/02/2023,
206931,A,32,13/05/2023,
206932,A,46,09/04/2025,
206933,P,36,30/01/2025,
206934,A,59,04/04/2022,
206935,B,28,16/12/2022,
206936,A,69,09/08/2023,
206937,B,39,22/08/2024,
206938,A,21,28/11/2024,
206939,A,50,11/04/2025,
206940,B,42,12/07/2024,19/08/2026
206941,P,49,01/09/2022,
206942,A,48,29/09/2022,
206943,A,45,15/11/2024,
206944,B,36,08/08/2024,
206945,A,28,14/07/2024,
206946,A,32,15/01/2022,
206947,B,58,27/01/2024,13/05/2025
206948,P,40,19/11/2023,
206949,A,48,06/01/2025,
206950,A,66,24/12/2022,
206951,A,54,01/07/2024,
206952,B,62,25/02/2024,10/08/2026
206953,P,39,03/06/2023,
206954,B,35,09/02/2023,
206955,A,30,04/06/2024,
206956,A,69,24/03/2022,
206957,P,54,30/04/2024,
206958,P,53,28/04/2025,
206959,B,52,23/07/2024,
206960,P,34,27/04/2024,
206961,P,35,25/05/2025,
206962,A,55,08/11/2023,
206963,B,51,05/12/2023,28/01/2024
206964,A,28,12/07/2024,
206965,A,27,25/10/2024,
206966,A,47,01/01/2023,
206967,A,50,26/10/2022,
206968,X,53,15/01/2025,
206969,B,37,12/11/2023,
206970,P,39,03/07/2023,
206971,B,26,20/07/2022,
206972,P,55,23/06/2024,
206973,A,48,03/01/2022,
206974,P,39,21/08/2024,
206975,P,19,16/04/2024,
206976,P,42,06/03/2023,
206977,A,33,28/02/2023,
206978,A,51,29/07/2022,
206979,A,51,19/02/2025,
206980,P,28,02/04/2023,
206981,A,42,26/02/2023,
206982,P,38,02/10/2024,
206983,B,65,21/07/2022,29/12/2024
206984,A,69,28/06/2025,
206985,P,43,01/06/2022,
206986,A,64,30/06/2025,
206987,B,49,13/02/2023,
206988,B,43,14/07/2024,12/03/2026
206989,A,52,18/11/2024,
206990,A,52,05/05/2025,
206991,B,47,14/05/2022,
206992,A,45,14/08/2024,
206993,B,52,31/07/2022,
206994,A,45,28/11/2024,
206995,A,40,04/02/2025,
206996,B,32,20/10/2024,
206997,A,56,23/12/2024,
206998,B,45,31/08/2023,
206999,A,45,16/10/2023,
207000,A,61,08/04/2025,
207001,A,50,07/01/2023,
207002,A,30,02/07/2025,
207003,P,44,17/02/2022,
207004,B,55,10/11/2023,14/07/2024
207005,P,46,05/06/2023,
207006,B,40,16/05/2022,
207007,A,48,26/11/2022,
207008,P,49,06/12/2022,
207009,P,53,25/07/2024,
207010,A,40,03/02/2023,
207011,B,64,18/10/2023,
207012,A,39,24/03/2023,
207013,A,63,13/07/2024,
207014,A,64,13/05/2024,
207015,P,28,31/05/2025,
207016,B,33,23/07/2025,30/07/2027
207017,A,39,11/07/2025,
207018,B,43,24/02/2025,05/04/2026
207019,A,47,20/12/2023,
207020,A,29,15/08/2023,
207021,A,61,04/05/2024,
207022,A,54,24/01/2022,
207023,B,39,23/12/2024,
207024,B,56,26/03/2023,25/06/2023
207025,P,38,25/12/2024,
207026,A,36,13/03/2024,
207027,P,72,22/12/2023,
207028,A,43,26/08/2022,
207029,A,54,19/01/2022,
207030,A,25,27/08/2022,
207031,B,53,13/05/2024,
207032,B,48,22/03/2022,
207033,A,75,21/10/2023,
207034,A,60,02/07/2024,
207035,B,57,16/10/2022,
207036,A,27,03/02/2022,
207037,P,37,11/01/2025,
207038,A,49,17/02/2024,
207039,P,84,09/03/2023,
207040,P,33,14/09/2022,
207041,A,29,06/07/2024,
207042,A,35,31/03/2024,
207043,A,44,02/09/2023,
207044,P,60,10/10/2024,
207045,X,43,16/12/2022,
207046,A,46,23/11/2024,
207047,B,43,01/03/2023,
207048,A,61,05/10/2023,
207049,A,33,06/12/2024,
207050,B,39,07/05/2024,
207051,A,41,02/08/2023,
207052,A,47,25/10/2022,
207053,A,46,22/01/2024,
207054,P,50,10/02/2022,
207055,P,47,07/11/2022,
207056,B,24,02/05/2025,14/05/2026
207057,A,44,06/04/2024,
207058,A,51,08/04/2025,
207059,B,45,22/06/2023,
207060,B,20,19/08/2022,07/09/2023
207061,P,28,06/01/2023,
207062,B,50,30/07/2022,08/06/2024
207063,B,40,03/09/2024,01/02/2025
207064,P,25,10/02/2023,
207065,A,56,21/06/2024,
207066,B,45,17/07/2025,
207067,A,40,16/05/2025,
207068,P,35,01/07/2023,
207069,A,39,02/06/2022,
207070,P,45,25/05/2024,
207071,B,57,01/06/2025,08/08/2025
207072,P,45,01/03/2025,
207073,B,42,03/09/2024,29/10/2024
207074,P,41,21/08/2024,
207075,A,37,16/05/2024,
207076,A,50,02/01/2025,
207077,P,30,01/09/2022,
207078,A,61,02/04/2024,
207079,A,46,16/07/2024,
207080,A,29,06/06/2023,
207081,B,50,31/01/2023,
207082,B,34,22/01/2022,01/10/2022
207083,B,38,23/01/2024,30/08/2024
207084,A,74,03/11/2022,
207085,A,37,25/01/2023,
207086,P,45,17/11/2022,
207087,P,52,21/06/2023,
207088,A,27,26/01/2024,
207089,B,33,28/02/2022,
207090,P,71,26/06/2022,
207091,B,55,15/05/2023,
207092,A,43,15/04/2024,
207093,B,57,12/11/2024,
207094,A,66,09/08/2023,
207095,B,46,25/08/2022,
207096,B,49,23/11/2022,
207097,A,24,21/10/2024,
207098,A,37,24/10/2022,
207099,A,41,29/07/2022,
207100,A,52,10/05/2024,
207101,A,54,20/05/2023,
207102,P,43,06/12/2024,
207103,B,49,13/11/2023,22/02/2025
207104,A,31,31/12/2024,
207105,A,30,08/02/2025,
207106,A,51,15/08/2024,
207107,P,22,26/02/2022,
207108,A,50,13/06/2024,
207109,A,19,26/09/2024,
207110,A,27,10/04/2024,
207111,A,35,15/10/2022,
207112,A,70,15/11/2022,
207113,P,54,09/04/2023,
207114,A,43,16/06/2023,
207115,B,61,08/02/2022,
207116,B,52,15/03/2022,
207117,P,45,17/06/2022,
207118,B,50,17/06/2025,03/06/2027
207119,B,43,30/01/2024,
207120,B,38,08/02/2023,
207121,A,42,08/12/2024,
207122,A,41,16/10/2024,
207123,B,46,25/05/2024,06/07/2026
207124,A,38,01/12/2023,
207125,A,33,12/01/2025,
207126,B,59,23/02/2024,
207126,A,27,15/04/2025,
207128,B,42,12/08/2024,
207129,A,61,12/12/2024,
207130,A,43,03/09/2023,
207131,P,44,15/12/2024,
207132,P,57,16/06/2025,
207133,A,38,20/05/2023,
207134,B,62,18/06/2025,
207135,A,67,06/06/2022,
207136,P,53,11/02/2024,
207137,A,52,21/12/2022,
207138,B,39,18/05/2022,
207139,P,38,08/09/2022,
207140,A,36,01/12/2022,
207141,X,60,28/05/2025,18/03/2027
207142,P,59,08/08/2024,
207143,A,71,25/05/2022,
207144,A,29,08/10/2022,
207145,P,27,10/06/2025,
207146,B,28,25/11/2023,
207147,P,35,05/05/2025,
207148,A,59,03/12/2022,
207149,A,44,29/03/2023,
